0.0 1.0
0.0 1.0
0.0 1.0
0.0 1.0
0.0 1.0
0.0 1.0
0.0 1.0
0.0 1.0
0.0 1.0
0.0 1.0
0.0 1.0
0.0 1.0
0.0 1.0
0.9375 0.0625
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
0.9648959196983043 0.03510408030169566
0.5980821198534814 0.40191788014651864
0.5140592492097686 0.48594075079023136
0.4349601153104047 0.5650398846895953
0.37003765000695304 0.629962349993047
0.3112241943614911 0.6887758056385089
0.26027751744067634 0.7397224825593236
0.21590634886330934 0.7840936511366907
0.18066155011341817 0.8193384498865818
0.14533288887906476 0.8546671111209353
0.121889680974757 0.8781103190252431
0.09770156802449423 0.9022984319755057
0.08377238597283558 0.9162276140271645
0.05865504704996741 0.9413449529500326
0.05479925078717894 0.9452007492128212
0.045979327599894704 0.9540206724001052
0.032169136652907014 0.967830863347093
0.03259172576748924 0.9674082742325107
0.01993578734356019 0.9800642126564398
0.0 1.0
0.0 1.0
0.0 1.0
0.0 1.0
0.0 1.0
0.0 1.0
0.0 1.0
0.0 1.0
0.0 1.0
0.0 1.0
0.0 1.0
0.0 1.0
0.0 1.0
0.0 1.0
0.0 1.0
0.0 1.0
0.0 1.0
0.0 1.0
0.0 1.0
0.0 1.0
0.0 1.0
0.0 1.0
0.0 1.0
0.0 1.0
0.0 1.0
