0.0 0.0 1.0
0.0 0.0 1.0
0.0 0.0 1.0
0.0 0.0 1.0
0.0 0.0 1.0
0.0 0.0 1.0
0.5 0.0015248415836829916 0.498475158416317
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
0.7596837301624805 0.24031626983751964 0.0
0.35584873672049994 0.6441512632795 0.0
0.1932371506112382 0.8067628493887616 0.0
0.0685736101157928 0.9314263898842072 0.0
0.0017614441228628122 0.8947207655664836 0.10351779031065364
0.0 0.6359809704998335 0.36401902950016674
0.0 0.44122056156565564 0.5587794384343444
0.0 0.30896074448175403 0.691039255518246
0.0 0.21558913307413102 0.784410866925869
0.0 0.14625122240286298 0.8537487775971369
0.0 0.10084536094672529 0.8991546390532746
0.0 0.07068563933567044 0.9293143606643293
0.0 0.047942583221710994 0.9520574167782889
0.0 0.03773373746689567 0.9622662625331042
0.0 0.01993592613655158 0.9800640738634481
0.0 0.02491219421942174 0.9750878057805784
0.0 0.012934052313229936 0.9870659476867701
0.0 0.0077152658374403564 0.9922847341625596
0.0 0.0 1.0
0.0 0.0 1.0
0.0 0.0 1.0
0.14923688446051298 0.038263115539487004 0.8125
